Order ID,Date,Region,Product,Quantity,Unit Price,Total Sales
17507,09-11-2023 18:00,East,Keyboard,4,994.05,3976.2
17508,09-11-2023 19:00,West,Monitor,1,450.76,450.76
17509,09-11-2023 20:00,North,Keyboard,6,208.5,1251
17510,09-11-2023 21:00,South,Smartphone,5,322.01,1610.05
17511,09-11-2023 22:00,North,Monitor,9,575.63,5180.67
17512,09-11-2023 23:00,South,Tablet,9,593.49,5341.41
17513,10-11-2023 00:00,South,Smartphone,8,648.56,5188.48
17514,10-11-2023 01:00,East,Laptop,7,843.59,5905.13
17515,10-11-2023 02:00,South,Laptop,2,725.65,1451.3
17516,10-11-2023 03:00,North,Keyboard,8,297.8,2382.4
17517,10-11-2023 04:00,North,Keyboard,3,425.29,1275.87
17518,10-11-2023 05:00,West,Tablet,6,847.83,5086.98
17519,10-11-2023 06:00,North,Tablet,7,651.71,4561.97
17520,10-11-2023 07:00,West,Laptop,6,208.1,1248.6
17521,10-11-2023 08:00,South,Monitor,5,359.26,1796.3
17522,10-11-2023 09:00,North,Laptop,4,801.54,3206.16
17523,10-11-2023 10:00,South,Laptop,2,213.49,426.98
17524,10-11-2023 11:00,North,Tablet,9,706.5,6358.5
17525,10-11-2023 12:00,North,Keyboard,7,585.36,4097.52
17526,10-11-2023 13:00,West,Tablet,7,190.1,1330.7
17527,10-11-2023 14:00,South,Tablet,4,704.43,2817.72
17528,10-11-2023 15:00,North,Tablet,5,185.23,926.15
17529,10-11-2023 16:00,East,Laptop,6,428.51,2571.06
17530,10-11-2023 17:00,South,Monitor,2,343.13,686.26
17531,10-11-2023 18:00,South,Laptop,4,705.51,2822.04
17532,10-11-2023 19:00,South,Smartphone,4,793.24,3172.96
17533,10-11-2023 20:00,West,Tablet,4,209.9,839.6
17534,10-11-2023 21:00,East,Tablet,7,821.4,5749.8
17535,10-11-2023 22:00,South,Smartphone,7,56.85,397.95
17536,10-11-2023 23:00,North,Tablet,7,553.56,3874.92
17537,11-11-2023 00:00,North,Tablet,7,540.95,3786.65
17538,11-11-2023 01:00,West,Tablet,2,642.63,1285.26
17539,11-11-2023 02:00,North,Smartphone,5,277.72,1388.6
17540,11-11-2023 03:00,South,Laptop,2,59.36,118.72
17541,11-11-2023 04:00,North,Tablet,5,482.02,2410.1
17542,11-11-2023 05:00,South,Monitor,6,117.84,707.04
17543,11-11-2023 06:00,North,Smartphone,3,897.58,2692.74
17544,11-11-2023 07:00,East,Keyboard,6,214.98,1289.88
17545,11-11-2023 08:00,West,Smartphone,5,453.97,2269.85
17546,11-11-2023 09:00,West,Laptop,4,462.3,1849.2
17547,11-11-2023 10:00,East,Smartphone,9,575.22,5176.98
17548,11-11-2023 11:00,East,Keyboard,8,793.41,6347.28
17549,11-11-2023 12:00,West,Monitor,7,498.54,3489.78
17550,11-11-2023 13:00,East,Keyboard,1,74.47,74.47
17551,11-11-2023 14:00,South,Smartphone,9,782.55,7042.95
17552,11-11-2023 15:00,North,Keyboard,9,128.06,1152.54
17553,11-11-2023 16:00,West,Smartphone,6,659.48,3956.88
17554,11-11-2023 17:00,East,Monitor,7,813.26,5692.82
17555,11-11-2023 18:00,South,Monitor,3,318.56,955.68
17556,11-11-2023 19:00,West,Laptop,5,476.65,2383.25
17557,11-11-2023 20:00,East,Monitor,7,63.62,445.34
17558,11-11-2023 21:00,West,Tablet,1,813.68,813.68
17559,11-11-2023 22:00,East,Keyboard,1,718.1,718.1
17560,11-11-2023 23:00,West,Keyboard,5,269.82,1349.1
17561,12-11-2023 00:00,South,Smartphone,9,420.71,3786.39
17562,12-11-2023 01:00,South,Monitor,7,710.55,4973.85
17563,12-11-2023 02:00,North,Laptop,1,390.25,390.25
17564,12-11-2023 03:00,West,Laptop,5,204.29,1021.45
17565,12-11-2023 04:00,North,Laptop,8,542.58,4340.64
17566,12-11-2023 05:00,West,Tablet,8,737.39,5899.12
17567,12-11-2023 06:00,East,Monitor,2,354.77,709.54
17568,12-11-2023 07:00,East,Laptop,7,165.68,1159.76
17569,12-11-2023 08:00,North,Tablet,5,838.07,4190.35
17570,12-11-2023 09:00,West,Keyboard,9,290.16,2611.44
17571,12-11-2023 10:00,North,Smartphone,3,537.17,1611.51
17572,12-11-2023 11:00,South,Monitor,1,706.78,706.78
17573,12-11-2023 12:00,North,Monitor,4,351.22,1404.88
17574,12-11-2023 13:00,North,Keyboard,7,666.2,4663.4
17575,12-11-2023 14:00,East,Monitor,1,486.72,486.72
17576,12-11-2023 15:00,North,Monitor,2,591.91,1183.82
17577,12-11-2023 16:00,West,Monitor,5,611.05,3055.25
17578,12-11-2023 17:00,East,Monitor,9,832.94,7496.46
17579,12-11-2023 18:00,North,Tablet,1,673.51,673.51
17580,12-11-2023 19:00,South,Tablet,4,301.09,1204.36
17581,12-11-2023 20:00,North,Smartphone,3,106.62,319.86
17582,12-11-2023 21:00,North,Monitor,5,51.89,259.45
17583,12-11-2023 22:00,North,Keyboard,5,909.2,4546
17584,12-11-2023 23:00,East,Laptop,2,945,1890
17585,13-11-2023 00:00,West,Smartphone,5,139.41,697.05
17586,13-11-2023 01:00,South,Laptop,9,512.7,4614.3
17587,13-11-2023 02:00,North,Laptop,5,194.02,970.1
17588,13-11-2023 03:00,West,Monitor,2,951.31,1902.62
17589,13-11-2023 04:00,West,Keyboard,7,284.49,1991.43
17590,13-11-2023 05:00,East,Laptop,6,526.56,3159.36
17591,13-11-2023 06:00,South,Laptop,7,207.34,1451.38
17592,13-11-2023 07:00,East,Smartphone,8,366.12,2928.96
17593,13-11-2023 08:00,West,Keyboard,5,303.47,1517.35
17594,13-11-2023 09:00,West,Keyboard,2,501.65,1003.3
17595,13-11-2023 10:00,West,Laptop,7,448.79,3141.53
17596,13-11-2023 11:00,East,Keyboard,7,364.26,2549.82
17597,13-11-2023 12:00,South,Smartphone,8,150.58,1204.64
17598,13-11-2023 13:00,North,Smartphone,7,510.26,3571.82
17599,13-11-2023 14:00,East,Smartphone,7,857.7,6003.9
17600,13-11-2023 15:00,West,Monitor,9,743.71,6693.39
17601,13-11-2023 16:00,East,Laptop,8,734.55,5876.4
17602,13-11-2023 17:00,West,Keyboard,2,397.79,795.58
17603,13-11-2023 18:00,North,Smartphone,2,723,1446
17604,13-11-2023 19:00,North,Laptop,7,492.25,3445.75
17605,13-11-2023 20:00,South,Laptop,3,192.76,578.28
17606,13-11-2023 21:00,West,Monitor,1,448.1,448.1
17607,13-11-2023 22:00,South,Keyboard,9,176.1,1584.9
17608,13-11-2023 23:00,South,Keyboard,3,158.76,476.28
17609,14-11-2023 00:00,North,Smartphone,1,71.91,71.91
17610,14-11-2023 01:00,East,Smartphone,6,318.71,1912.26
17611,14-11-2023 02:00,East,Laptop,4,364.33,1457.32
17612,14-11-2023 03:00,South,Keyboard,1,714.47,714.47
17613,14-11-2023 04:00,North,Keyboard,4,561.1,2244.4
17614,14-11-2023 05:00,West,Smartphone,8,865.53,6924.24
17615,14-11-2023 06:00,East,Tablet,7,217.65,1523.55
17616,14-11-2023 07:00,South,Laptop,1,302.66,302.66
17617,14-11-2023 08:00,East,Keyboard,9,944.02,8496.18
17618,14-11-2023 09:00,East,Monitor,6,471.84,2831.04
17619,14-11-2023 10:00,West,Monitor,2,799.6,1599.2
17620,14-11-2023 11:00,North,Tablet,3,517.56,1552.68
17621,14-11-2023 12:00,West,Smartphone,7,497.53,3482.71
17622,14-11-2023 13:00,North,Smartphone,3,190.71,572.13
17623,14-11-2023 14:00,East,Smartphone,3,858.64,2575.92
17624,14-11-2023 15:00,South,Monitor,5,124.44,622.2
17625,14-11-2023 16:00,West,Smartphone,3,344.75,1034.25
17626,14-11-2023 17:00,North,Monitor,3,689.79,2069.37
17627,14-11-2023 18:00,East,Tablet,5,531.89,2659.45
17628,14-11-2023 19:00,North,Laptop,5,887.31,4436.55
17629,14-11-2023 20:00,North,Keyboard,9,87.33,785.97
17630,14-11-2023 21:00,North,Tablet,1,666.94,666.94
17631,14-11-2023 22:00,East,Monitor,1,503.59,503.59
17632,14-11-2023 23:00,South,Tablet,9,196.6,1769.4
17633,15-11-2023 00:00,South,Keyboard,5,756.09,3780.45
17634,15-11-2023 01:00,South,Laptop,4,440.74,1762.96
17635,15-11-2023 02:00,North,Keyboard,2,555,1110
17636,15-11-2023 03:00,East,Monitor,9,968.9,8720.1
17637,15-11-2023 04:00,North,Keyboard,6,511.92,3071.52
17638,15-11-2023 05:00,South,Tablet,9,832.2,7489.8
17639,15-11-2023 06:00,South,Smartphone,5,781.1,3905.5
17640,15-11-2023 07:00,East,Tablet,4,679.62,2718.48
17641,15-11-2023 08:00,North,Monitor,7,901.97,6313.79
17642,15-11-2023 09:00,West,Laptop,5,289.02,1445.1
17643,15-11-2023 10:00,West,Keyboard,8,829.73,6637.84
17644,15-11-2023 11:00,South,Laptop,8,408.9,3271.2
17645,15-11-2023 12:00,East,Monitor,2,821.87,1643.74
17646,15-11-2023 13:00,North,Keyboard,5,519.1,2595.5
17647,15-11-2023 14:00,North,Tablet,8,864.82,6918.56
17648,15-11-2023 15:00,South,Tablet,3,900.1,2700.3
17649,15-11-2023 16:00,South,Monitor,7,617.76,4324.32
17650,15-11-2023 17:00,North,Keyboard,3,532.25,1596.75
17651,15-11-2023 18:00,North,Tablet,6,794.12,4764.72
17652,15-11-2023 19:00,South,Monitor,2,303.64,607.28
17653,15-11-2023 20:00,North,Monitor,6,64.58,387.48
17654,15-11-2023 21:00,West,Laptop,6,436.74,2620.44
17655,15-11-2023 22:00,South,Tablet,8,532.39,4259.12
17656,15-11-2023 23:00,North,Keyboard,5,332.4,1662
17657,16-11-2023 00:00,South,Tablet,1,414.19,414.19
17658,16-11-2023 01:00,East,Tablet,8,176.41,1411.28
17659,16-11-2023 02:00,South,Tablet,9,313.43,2820.87
17660,16-11-2023 03:00,South,Monitor,1,278.09,278.09
17661,16-11-2023 04:00,East,Smartphone,5,335.94,1679.7
17662,16-11-2023 05:00,West,Smartphone,6,334.1,2004.6
17663,16-11-2023 06:00,North,Laptop,4,581.02,2324.08
17664,16-11-2023 07:00,East,Tablet,2,288.07,576.14
17665,16-11-2023 08:00,South,Smartphone,5,943.91,4719.55
17666,16-11-2023 09:00,North,Laptop,4,535.71,2142.84
17667,16-11-2023 10:00,East,Monitor,7,172.52,1207.64
17668,16-11-2023 11:00,North,Tablet,6,315.63,1893.78
17669,16-11-2023 12:00,North,Keyboard,3,743.27,2229.81
17670,16-11-2023 13:00,East,Monitor,9,62.98,566.82
17671,16-11-2023 14:00,North,Laptop,4,940.93,3763.72
17672,16-11-2023 15:00,West,Monitor,5,472.92,2364.6
17673,16-11-2023 16:00,East,Keyboard,3,545.03,1635.09
17674,16-11-2023 17:00,West,Monitor,8,988.99,7911.92
17675,16-11-2023 18:00,South,Laptop,7,528.23,3697.61
17676,16-11-2023 19:00,North,Keyboard,7,950.36,6652.52
17677,16-11-2023 20:00,South,Keyboard,8,919.47,7355.76
17678,16-11-2023 21:00,South,Monitor,7,944.25,6609.75
17679,16-11-2023 22:00,North,Keyboard,3,821.75,2465.25
17680,16-11-2023 23:00,East,Monitor,3,331.58,994.74
17681,17-11-2023 00:00,North,Tablet,2,379.06,758.12
17682,17-11-2023 01:00,South,Keyboard,1,396.73,396.73
17683,17-11-2023 02:00,South,Monitor,5,980.22,4901.1
17684,17-11-2023 03:00,East,Tablet,4,392.72,1570.88
17685,17-11-2023 04:00,North,Keyboard,2,153.25,306.5
17686,17-11-2023 05:00,South,Tablet,1,789.41,789.41
17687,17-11-2023 06:00,West,Keyboard,3,397.76,1193.28
17688,17-11-2023 07:00,South,Laptop,6,639.89,3839.34
17689,17-11-2023 08:00,South,Laptop,2,928.14,1856.28
17690,17-11-2023 09:00,East,Monitor,7,596.73,4177.11
17691,17-11-2023 10:00,West,Smartphone,7,655.82,4590.74
17692,17-11-2023 11:00,South,Laptop,3,660.72,1982.16
17693,17-11-2023 12:00,South,Smartphone,1,631.78,631.78
17694,17-11-2023 13:00,West,Tablet,9,201.78,1816.02
17695,17-11-2023 14:00,North,Tablet,5,483.59,2417.95
17696,17-11-2023 15:00,North,Smartphone,2,57.28,114.56
17697,17-11-2023 16:00,South,Monitor,8,644.95,5159.6
17698,17-11-2023 17:00,South,Keyboard,4,596.59,2386.36
17699,17-11-2023 18:00,North,Smartphone,7,352.23,2465.61
17700,17-11-2023 19:00,East,Smartphone,5,547.7,2738.5
17701,17-11-2023 20:00,West,Smartphone,3,518.4,1555.2
17702,17-11-2023 21:00,West,Smartphone,8,288.37,2306.96
17703,17-11-2023 22:00,East,Smartphone,2,328.62,657.24
17704,17-11-2023 23:00,East,Monitor,1,774.41,774.41
17705,18-11-2023 00:00,East,Laptop,5,767.95,3839.75
17706,18-11-2023 01:00,East,Keyboard,4,496.29,1985.16
17707,18-11-2023 02:00,East,Laptop,7,731.63,5121.41
17708,18-11-2023 03:00,East,Smartphone,9,478.26,4304.34
17709,18-11-2023 04:00,West,Laptop,6,858.81,5152.86
17710,18-11-2023 05:00,East,Monitor,1,366.17,366.17
17711,18-11-2023 06:00,North,Tablet,8,930.93,7447.44
17712,18-11-2023 07:00,East,Laptop,2,565.17,1130.34
17713,18-11-2023 08:00,East,Keyboard,4,558.9,2235.6
17714,18-11-2023 09:00,West,Monitor,3,687.27,2061.81
17715,18-11-2023 10:00,West,Tablet,6,373.81,2242.86
17716,18-11-2023 11:00,East,Monitor,2,738.11,1476.22
17717,18-11-2023 12:00,West,Smartphone,5,354.4,1772
17718,18-11-2023 13:00,South,Tablet,9,427.66,3848.94
17719,18-11-2023 14:00,West,Keyboard,3,690.97,2072.91
17720,18-11-2023 15:00,West,Tablet,2,409.53,819.06
17721,18-11-2023 16:00,West,Keyboard,2,239.98,479.96
17722,18-11-2023 17:00,West,Smartphone,9,878.31,7904.79
17723,18-11-2023 18:00,North,Keyboard,6,926.05,5556.3
17724,18-11-2023 19:00,North,Monitor,2,645.39,1290.78
17725,18-11-2023 20:00,North,Laptop,3,820.59,2461.77
17726,18-11-2023 21:00,East,Monitor,1,987.32,987.32
17727,18-11-2023 22:00,East,Monitor,2,634.04,1268.08
17728,18-11-2023 23:00,South,Tablet,2,913.35,1826.7
17729,19-11-2023 00:00,North,Smartphone,2,391.29,782.58
17730,19-11-2023 01:00,East,Laptop,7,715.45,5008.15
17731,19-11-2023 02:00,West,Keyboard,3,103.02,309.06
17732,19-11-2023 03:00,West,Tablet,4,799.52,3198.08
17733,19-11-2023 04:00,North,Smartphone,2,838.31,1676.62
17734,19-11-2023 05:00,South,Laptop,5,431.12,2155.6
17735,19-11-2023 06:00,South,Monitor,9,657.01,5913.09
17736,19-11-2023 07:00,West,Smartphone,9,865.44,7788.96
17737,19-11-2023 08:00,South,Smartphone,7,889.43,6226.01
17738,19-11-2023 09:00,North,Smartphone,8,151.2,1209.6
17739,19-11-2023 10:00,West,Monitor,5,836.11,4180.55
17740,19-11-2023 11:00,East,Keyboard,5,310.53,1552.65
17741,19-11-2023 12:00,East,Tablet,3,740.94,2222.82
17742,19-11-2023 13:00,South,Keyboard,6,358.91,2153.46
17743,19-11-2023 14:00,West,Laptop,1,103.51,103.51
17744,19-11-2023 15:00,West,Tablet,3,249.38,748.14
17745,19-11-2023 16:00,East,Laptop,2,438.24,876.48
17746,19-11-2023 17:00,West,Monitor,7,754.17,5279.19
17747,19-11-2023 18:00,West,Keyboard,9,145.67,1311.03
17748,19-11-2023 19:00,West,Smartphone,4,822.29,3289.16
17749,19-11-2023 20:00,South,Tablet,7,997.1,6979.7
17750,19-11-2023 21:00,West,Smartphone,8,798.84,6390.72
17751,19-11-2023 22:00,North,Laptop,2,500.05,1000.1
17752,19-11-2023 23:00,South,Smartphone,7,589.75,4128.25
17753,20-11-2023 00:00,West,Smartphone,3,55.85,167.55
17754,20-11-2023 01:00,West,Monitor,8,248.81,1990.48
17755,20-11-2023 02:00,North,Monitor,6,904.04,5424.24
17756,20-11-2023 03:00,South,Keyboard,3,70.64,211.92
17757,20-11-2023 04:00,East,Laptop,8,909.56,7276.48
17758,20-11-2023 05:00,East,Monitor,3,157.59,472.77
17759,20-11-2023 06:00,South,Monitor,9,176.42,1587.78
17760,20-11-2023 07:00,West,Keyboard,3,216.58,649.74
17761,20-11-2023 08:00,West,Tablet,1,809.42,809.42
17762,20-11-2023 09:00,East,Keyboard,2,504.28,1008.56
17763,20-11-2023 10:00,East,Smartphone,4,187.94,751.76
17764,20-11-2023 11:00,East,Smartphone,2,702.46,1404.92
17765,20-11-2023 12:00,North,Monitor,4,943.65,3774.6
17766,20-11-2023 13:00,East,Monitor,4,593.83,2375.32
17767,20-11-2023 14:00,North,Keyboard,4,143.77,575.08
17768,20-11-2023 15:00,South,Keyboard,1,102.01,102.01
17769,20-11-2023 16:00,West,Laptop,9,806.08,7254.72
17770,20-11-2023 17:00,East,Smartphone,7,644.78,4513.46
17771,20-11-2023 18:00,West,Keyboard,2,926.52,1853.04
17772,20-11-2023 19:00,West,Tablet,3,569.89,1709.67
17773,20-11-2023 20:00,East,Laptop,8,109.28,874.24
17774,20-11-2023 21:00,East,Keyboard,7,433.5,3034.5
17775,20-11-2023 22:00,South,Monitor,4,675.09,2700.36
17776,20-11-2023 23:00,North,Keyboard,4,415.64,1662.56
17777,21-11-2023 00:00,North,Monitor,9,999.61,8996.49
17778,21-11-2023 01:00,West,Monitor,5,435.11,2175.55
17779,21-11-2023 02:00,East,Smartphone,5,568.92,2844.6
17780,21-11-2023 03:00,South,Smartphone,7,264.12,1848.84
17781,21-11-2023 04:00,South,Keyboard,1,194.53,194.53
17782,21-11-2023 05:00,South,Keyboard,3,663.04,1989.12
17783,21-11-2023 06:00,South,Tablet,2,609.18,1218.36
17784,21-11-2023 07:00,South,Laptop,6,54.12,324.72
17785,21-11-2023 08:00,North,Laptop,6,320.54,1923.24
17786,21-11-2023 09:00,North,Keyboard,1,661.4,661.4
17787,21-11-2023 10:00,North,Smartphone,6,821.64,4929.84
17788,21-11-2023 11:00,East,Tablet,2,346.75,693.5
17789,21-11-2023 12:00,West,Laptop,4,665.06,2660.24
17790,21-11-2023 13:00,South,Keyboard,6,302,1812
17791,21-11-2023 14:00,East,Smartphone,3,705.86,2117.58
17792,21-11-2023 15:00,South,Smartphone,3,713.05,2139.15
17793,21-11-2023 16:00,North,Smartphone,3,173.71,521.13
17794,21-11-2023 17:00,East,Monitor,4,681.84,2727.36
17795,21-11-2023 18:00,North,Smartphone,9,366.89,3302.01
17796,21-11-2023 19:00,South,Keyboard,4,213.97,855.88
17797,21-11-2023 20:00,South,Tablet,4,525.34,2101.36
17798,21-11-2023 21:00,West,Keyboard,4,479.68,1918.72
17799,21-11-2023 22:00,South,Smartphone,7,785.18,5496.26
17800,21-11-2023 23:00,North,Tablet,5,130.29,651.45
17801,22-11-2023 00:00,South,Laptop,2,800.27,1600.54
17802,22-11-2023 01:00,West,Laptop,7,150.78,1055.46
17803,22-11-2023 02:00,West,Keyboard,3,247.09,741.27
17804,22-11-2023 03:00,North,Tablet,1,540.09,540.09
17805,22-11-2023 04:00,East,Keyboard,9,490.02,4410.18
17806,22-11-2023 05:00,South,Tablet,5,989.42,4947.1
17807,22-11-2023 06:00,West,Tablet,1,610,610
17808,22-11-2023 07:00,South,Keyboard,1,361.06,361.06
17809,22-11-2023 08:00,South,Tablet,1,905.14,905.14
17810,22-11-2023 09:00,East,Smartphone,9,346.6,3119.4
17811,22-11-2023 10:00,West,Tablet,8,310.09,2480.72
17812,22-11-2023 11:00,South,Tablet,6,519.65,3117.9
17813,22-11-2023 12:00,West,Keyboard,6,917.52,5505.12
17814,22-11-2023 13:00,North,Laptop,6,723.09,4338.54
17815,22-11-2023 14:00,North,Monitor,4,693.61,2774.44
17816,22-11-2023 15:00,South,Tablet,5,739.77,3698.85
17817,22-11-2023 16:00,West,Monitor,3,676.66,2029.98
17818,22-11-2023 17:00,South,Tablet,3,771.81,2315.43
17819,22-11-2023 18:00,West,Keyboard,7,233.12,1631.84
17820,22-11-2023 19:00,West,Keyboard,5,218.4,1092
17821,22-11-2023 20:00,East,Tablet,8,394.06,3152.48
17822,22-11-2023 21:00,East,Keyboard,5,858.41,4292.05
17823,22-11-2023 22:00,East,Keyboard,4,728.73,2914.92
17824,22-11-2023 23:00,South,Tablet,3,588.15,1764.45
17825,23-11-2023 00:00,East,Laptop,2,68.48,136.96
17826,23-11-2023 01:00,East,Tablet,3,274.01,822.03
17827,23-11-2023 02:00,North,Laptop,7,813.34,5693.38
17828,23-11-2023 03:00,West,Keyboard,8,280.36,2242.88
17829,23-11-2023 04:00,West,Laptop,5,743.78,3718.9
17830,23-11-2023 05:00,East,Keyboard,1,225.4,225.4
17831,23-11-2023 06:00,West,Laptop,3,626.05,1878.15
17832,23-11-2023 07:00,North,Laptop,4,646.8,2587.2
17833,23-11-2023 08:00,North,Tablet,4,764.37,3057.48
17834,23-11-2023 09:00,East,Laptop,1,466.43,466.43
17835,23-11-2023 10:00,North,Keyboard,9,651.04,5859.36
17836,23-11-2023 11:00,West,Tablet,4,512.62,2050.48
17837,23-11-2023 12:00,South,Laptop,2,949.97,1899.94
17838,23-11-2023 13:00,West,Tablet,9,545.79,4912.11
17839,23-11-2023 14:00,South,Monitor,4,249.12,996.48
17840,23-11-2023 15:00,East,Tablet,4,684.5,2738
17841,23-11-2023 16:00,South,Monitor,6,571.04,3426.24
17842,23-11-2023 17:00,North,Monitor,8,813.64,6509.12
17843,23-11-2023 18:00,West,Tablet,5,218.07,1090.35
17844,23-11-2023 19:00,South,Keyboard,8,297.89,2383.12
17845,23-11-2023 20:00,West,Keyboard,1,925.55,925.55
17846,23-11-2023 21:00,East,Keyboard,4,933.52,3734.08
17847,23-11-2023 22:00,East,Smartphone,1,470.14,470.14
17848,23-11-2023 23:00,North,Monitor,3,95.36,286.08
17849,24-11-2023 00:00,East,Tablet,7,341.23,2388.61
17850,24-11-2023 01:00,South,Keyboard,1,284.77,284.77
17851,24-11-2023 02:00,East,Keyboard,5,443.94,2219.7
17852,24-11-2023 03:00,North,Tablet,1,351.91,351.91
17853,24-11-2023 04:00,West,Monitor,6,837.54,5025.24
17854,24-11-2023 05:00,West,Tablet,9,52.88,475.92
17855,24-11-2023 06:00,East,Smartphone,3,662.4,1987.2
17856,24-11-2023 07:00,South,Smartphone,6,681.06,4086.36
17857,24-11-2023 08:00,North,Tablet,4,677.6,2710.4
17858,24-11-2023 09:00,South,Monitor,6,544.56,3267.36
17859,24-11-2023 10:00,North,Keyboard,2,630.55,1261.1
17860,24-11-2023 11:00,East,Smartphone,4,819.97,3279.88
17861,24-11-2023 12:00,North,Smartphone,7,794.99,5564.93
17862,24-11-2023 13:00,North,Monitor,6,82.89,497.34
17863,24-11-2023 14:00,East,Smartphone,9,78.91,710.19
17864,24-11-2023 15:00,South,Smartphone,7,847,5929
17865,24-11-2023 16:00,East,Monitor,1,595.99,595.99
17866,24-11-2023 17:00,North,Tablet,6,959.56,5757.36
17867,24-11-2023 18:00,East,Keyboard,3,460.01,1380.03
17868,24-11-2023 19:00,North,Keyboard,8,217.9,1743.2
17869,24-11-2023 20:00,East,Smartphone,1,499.57,499.57
17870,24-11-2023 21:00,West,Keyboard,2,464.72,929.44
17871,24-11-2023 22:00,West,Tablet,3,541.32,1623.96
17872,24-11-2023 23:00,East,Smartphone,3,817.55,2452.65
17873,25-11-2023 00:00,South,Keyboard,7,672.8,4709.6
17874,25-11-2023 01:00,North,Laptop,8,226.01,1808.08
17875,25-11-2023 02:00,West,Laptop,9,747.75,6729.75
17876,25-11-2023 03:00,South,Laptop,7,612.3,4286.1
17877,25-11-2023 04:00,North,Laptop,8,599.4,4795.2
17878,25-11-2023 05:00,West,Laptop,6,694.34,4166.04
17879,25-11-2023 06:00,West,Smartphone,2,585.77,1171.54
17880,25-11-2023 07:00,East,Monitor,1,484.64,484.64
17881,25-11-2023 08:00,North,Monitor,3,658.36,1975.08
17882,25-11-2023 09:00,South,Smartphone,9,737.54,6637.86
17883,25-11-2023 10:00,South,Smartphone,7,264.48,1851.36
17884,25-11-2023 11:00,South,Tablet,2,522.2,1044.4
17885,25-11-2023 12:00,North,Monitor,1,485.26,485.26
17886,25-11-2023 13:00,South,Laptop,2,87.91,175.82
17887,25-11-2023 14:00,South,Smartphone,3,842.72,2528.16
17888,25-11-2023 15:00,South,Laptop,6,408.51,2451.06
17889,25-11-2023 16:00,East,Monitor,9,119.05,1071.45
17890,25-11-2023 17:00,East,Keyboard,8,485,3880
17891,25-11-2023 18:00,North,Keyboard,9,203.41,1830.69
17892,25-11-2023 19:00,North,Smartphone,8,719.19,5753.52
17893,25-11-2023 20:00,South,Tablet,7,593.18,4152.26
17894,25-11-2023 21:00,East,Laptop,6,306.61,1839.66
17895,25-11-2023 22:00,West,Smartphone,8,952.95,7623.6
17896,25-11-2023 23:00,West,Tablet,6,327.16,1962.96
17897,26-11-2023 00:00,South,Laptop,2,577.25,1154.5
17898,26-11-2023 01:00,South,Monitor,9,811.49,7303.41
17899,26-11-2023 02:00,East,Keyboard,9,538.2,4843.8
17900,26-11-2023 03:00,East,Tablet,3,962.81,2888.43
17901,26-11-2023 04:00,East,Laptop,9,851.66,7664.94
17902,26-11-2023 05:00,North,Smartphone,2,924.97,1849.94
17903,26-11-2023 06:00,North,Laptop,3,404.07,1212.21
17904,26-11-2023 07:00,South,Smartphone,6,570.94,3425.64
17905,26-11-2023 08:00,North,Keyboard,4,848.16,3392.64
17906,26-11-2023 09:00,East,Keyboard,8,908.33,7266.64
17907,26-11-2023 10:00,East,Laptop,1,947.15,947.15
17908,26-11-2023 11:00,North,Laptop,6,885.19,5311.14
17909,26-11-2023 12:00,West,Smartphone,2,744.22,1488.44
17910,26-11-2023 13:00,South,Smartphone,6,73,438
17911,26-11-2023 14:00,West,Tablet,1,349.21,349.21
17912,26-11-2023 15:00,South,Tablet,2,172.49,344.98
17913,26-11-2023 16:00,West,Tablet,9,197.02,1773.18
17914,26-11-2023 17:00,North,Laptop,6,326.36,1958.16
17915,26-11-2023 18:00,South,Tablet,8,121,968
17916,26-11-2023 19:00,South,Laptop,7,280.88,1966.16
17917,26-11-2023 20:00,South,Keyboard,9,959.13,8632.17
17918,26-11-2023 21:00,East,Monitor,9,346.35,3117.15
17919,26-11-2023 22:00,East,Keyboard,4,201.73,806.92
17920,26-11-2023 23:00,West,Laptop,7,732.39,5126.73
17921,27-11-2023 00:00,North,Laptop,5,837.08,4185.4
17922,27-11-2023 01:00,East,Monitor,7,348.34,2438.38
17923,27-11-2023 02:00,South,Smartphone,4,314.57,1258.28
17924,27-11-2023 03:00,East,Smartphone,1,279.67,279.67
17925,27-11-2023 04:00,North,Smartphone,4,423.6,1694.4
17926,27-11-2023 05:00,East,Tablet,3,132.87,398.61
17927,27-11-2023 06:00,South,Smartphone,9,685.67,6171.03
17928,27-11-2023 07:00,West,Tablet,5,831.12,4155.6
17929,27-11-2023 08:00,South,Tablet,4,680.5,2722
17930,27-11-2023 09:00,North,Smartphone,8,450.14,3601.12
17931,27-11-2023 10:00,West,Smartphone,5,324.51,1622.55
17932,27-11-2023 11:00,East,Monitor,3,438.97,1316.91
17933,27-11-2023 12:00,East,Monitor,2,452.65,905.3
17934,27-11-2023 13:00,East,Tablet,8,682.72,5461.76
17935,27-11-2023 14:00,West,Monitor,2,931.66,1863.32
17936,27-11-2023 15:00,South,Tablet,8,117.06,936.48
17937,27-11-2023 16:00,West,Laptop,5,955.69,4778.45
17938,27-11-2023 17:00,West,Tablet,8,914.69,7317.52
17939,27-11-2023 18:00,North,Tablet,5,161.85,809.25
17940,27-11-2023 19:00,West,Monitor,1,224.41,224.41
17941,27-11-2023 20:00,East,Laptop,2,346.02,692.04
